timestamp,open,high,low,close,volume,bar_vwap,transactions,otc
2026-03-26 12:18:00,369.425,369.47,369.38,369.38,1156.337119,369.5446,59,
2026-03-26 12:19:00,369.38,369.38,369.31,369.35,1294.165365,369.3835,51,
2026-03-26 12:20:00,369.38,369.4459,369.38,369.42,1488.029994,369.4061,68,
2026-03-26 12:21:00,369.38,369.5,369.35,369.4992,1004.018106,369.4445,57,
2026-03-26 12:22:00,369.5,369.6,369.5,369.6,1173.43033,369.6656,73,
2026-03-26 12:23:00,369.55,369.55,369.53,369.54,522.0,369.5426,44,
2026-03-26 12:24:00,369.5,369.5,369.39,369.39,1248.0,369.4538,106,
2026-03-26 12:25:00,369.4,369.54,369.34,369.34,4361.0,369.453,49,
2026-03-26 12:26:00,369.34,369.53,369.34,369.53,430.0,369.4617,35,
2026-03-26 12:27:00,369.54,369.54,369.45,369.45,719.002705,369.4691,56,
2026-03-26 12:28:00,369.32,369.4,369.32,369.4,466.0,369.3954,39,
2026-03-26 12:29:00,369.45,369.45,369.31,369.31,2585.319213,369.3665,56,
2026-03-26 12:30:00,369.37,369.37,369.3,369.3,338.0,369.2766,35,
2026-03-26 12:31:00,369.25,369.25,369.1,369.2,1941.0,369.1381,53,
2026-03-26 12:32:00,369.13,369.13,369.0,369.0,868.547967,369.3159,56,
2026-03-26 12:33:00,369.08,369.08,368.9,368.9,2091.297417,369.018,194,
2026-03-26 12:34:00,368.88,369.0,368.8394,369.0,1332.01908,368.9488,76,
2026-03-26 12:35:00,369.0,369.0456,368.7,368.7,2976.07927,368.8517,197,
2026-03-26 12:36:00,368.66,368.859,368.65,368.859,695.072211,368.7975,50,
2026-03-26 12:37:00,368.97,369.0,368.82,368.82,1586.0,368.9583,78,
2026-03-26 12:38:00,368.92,369.0,368.92,368.9461,1432.048825,368.9888,79,
2026-03-26 12:39:00,369.02,369.189,369.0,369.0,1470.822298,369.2526,56,
2026-03-26 12:40:00,369.06,369.2,369.06,369.2,1866.0,369.1586,64,
2026-03-26 12:41:00,369.0536,369.0536,369.02,369.02,495.390833,369.3314,55,
2026-03-26 12:42:00,369.0,369.0,368.9219,368.99,804.0,369.0015,43,
2026-03-26 12:43:00,369.04,369.1,369.04,369.1,899.00539,369.0872,57,
2026-03-26 12:44:00,369.0,369.0,368.9,368.9,1064.0,369.0024,50,
2026-03-26 12:45:00,369.08,369.09,369.06,369.08,839.0,369.0681,58,
2026-03-26 12:46:00,369.09,369.2,369.03,369.15,1825.032746,369.1194,63,
2026-03-26 12:47:00,369.199,369.2,369.1,369.18,1942.00631,369.1674,94,
2026-03-26 12:48:00,369.1622,369.2,369.16,369.16,466.0,369.1647,44,
2026-03-26 12:49:00,369.11,369.1893,369.05,369.05,932.0,369.1277,45,
2026-03-26 12:50:00,369.06,369.06,368.9,368.9,1503.0,369.0159,102,
2026-03-26 12:51:00,369.0,369.0,368.91,368.91,755.01794,369.0005,49,
2026-03-26 12:52:00,369.0,369.0,368.9222,369.0,472.0,368.9985,33,
2026-03-26 12:53:00,368.99,368.9997,368.89,368.89,902.097433,368.9771,95,
2026-03-26 12:54:00,368.88,369.0,368.88,369.0,3676.022139,368.9102,73,
2026-03-26 12:55:00,368.9993,369.0,368.94,369.0,993.154257,369.0374,49,
2026-03-26 12:56:00,368.9,369.0306,368.9,368.9176,615.054439,368.9873,31,
2026-03-26 12:57:00,369.0466,369.2,369.02,369.2,3242.0,369.1432,85,
2026-03-26 12:58:00,369.17,369.18,369.1579,369.18,905.795391,369.4907,41,
2026-03-26 12:59:00,369.18,369.19,369.18,369.18,506.0,369.1717,46,
2026-03-26 13:00:00,369.17,369.35,369.0,369.0,2598.431105,369.1772,84,
2026-03-26 13:01:00,369.5,369.5,369.16,369.3141,1948.010013,369.2744,67,
2026-03-26 13:02:00,369.3491,369.3498,369.3305,369.3305,477.541493,369.7261,51,
2026-03-26 13:03:00,369.3216,369.3216,369.26,369.26,696.0,369.2654,33,
2026-03-26 13:04:00,369.35,369.446,369.35,369.35,1485.392984,369.4478,74,
2026-03-26 13:05:00,369.4296,369.43,369.22,369.25,1027.856286,369.6189,54,
2026-03-26 13:06:00,369.27,369.3975,369.23,369.3975,974.155478,369.325,75,
2026-03-26 13:07:00,369.18,369.4299,369.12,369.12,1140.557,369.3775,63,
2026-03-26 13:08:00,369.2,369.43,369.2,369.33,1593.979363,369.5195,104,
2026-03-26 13:09:00,369.21,369.34,369.21,369.34,416.020866,369.3224,36,
2026-03-26 13:10:00,369.37,369.37,369.24,369.3172,1454.216059,369.3783,164,
2026-03-26 13:11:00,369.35,369.35,369.31,369.31,705.0,369.3327,58,
2026-03-26 13:12:00,369.4,369.4,369.29,369.35,1357.14303,369.3864,74,
2026-03-26 13:13:00,369.44,369.5,369.3384,369.3384,2502.032703,369.4764,104,
2026-03-26 13:14:00,369.49,369.49,369.36,369.36,718.0,369.4546,57,
2026-03-26 13:15:00,369.35,369.5,369.35,369.41,2237.008178,369.4299,91,
2026-03-26 13:16:00,369.4291,369.45,369.3501,369.39,1224.0,369.4191,57,
2026-03-26 13:17:00,369.37,369.5,369.37,369.49,2293.565376,369.5326,106,
2026-03-26 13:18:00,369.49,369.5,369.45,369.48,2244.307701,369.5399,87,
2026-03-26 13:19:00,369.4,369.4,369.34,369.4,1395.569483,369.5163,92,
2026-03-26 13:20:00,369.34,369.5,369.32,369.45,6213.156158,369.4105,93,
2026-03-26 13:21:00,369.4,369.476,369.4,369.4,734.002486,369.4045,64,
2026-03-26 13:22:00,369.3,369.3,369.2,369.2,1391.5,369.3848,100,
2026-03-26 13:23:00,369.2,369.5,369.2,369.5,2592.0,369.3118,93,
2026-03-26 13:24:00,369.3499,369.35,369.2505,369.2505,1844.147642,369.338,89,
2026-03-26 13:25:00,369.35,369.88,369.3,369.8,4538.19565,369.6262,170,
2026-03-26 13:26:00,369.75,369.79,369.5704,369.79,849.0,369.728,65,
2026-03-26 13:27:00,369.8,370.3,369.62,370.1,16073.710694,370.0744,273,
2026-03-26 13:28:00,370.2,370.92,370.2,370.49,8962.768878,370.5182,271,
2026-03-26 13:29:00,370.5,370.89,370.45,370.84,13843.552768,370.7043,262,
2026-03-26 13:30:00,370.815,371.28,369.97,370.42,578919.436106,370.8019,12805,
2026-03-26 13:31:00,370.39,370.95,370.24,370.345,160554.619301,370.6077,5955,
2026-03-26 13:32:00,370.31,370.7699,369.99,370.0552,188716.943291,370.3187,3349,
2026-03-26 13:33:00,370.04,370.3,369.28,369.8325,231306.987405,369.9338,5012,
2026-03-26 13:34:00,369.8575,370.27,369.56,369.86,92796.464903,369.8907,2412,
2026-03-26 13:35:00,369.8008,370.23,369.65,369.91,155358.011629,369.8691,2963,
2026-03-26 13:36:00,369.85,371.04,369.8469,370.995,146554.079968,370.6305,3127,
2026-03-26 13:37:00,370.99,371.58,370.5366,371.4,182117.066417,370.9742,3332,
2026-03-26 13:38:00,371.56,372.0,371.25,371.45,186556.564133,371.6716,3611,
2026-03-26 13:39:00,371.45,371.76,370.67,370.7865,170167.228438,371.3301,4225,
